school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G
GP,F,18,U,GT3,T,Higher,Secondary,other,other,reputation,father,1,4,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,3,0,A,A,A
GP,M,18,U,LE3,T,Higher,Higher,teacher,teacher,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,1,4,2,2,2,1,0,A,A,A
GP,F,18,U,LE3,A,Higher,Higher,health,other,home,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,4,2,4,1,1,4,0,B,B,B
GP,M,17,U,LE3,T,Higher,Higher,other,teacher,home,father,2,1,0,no,no,no,no,yes,yes,yes,no,4,1,1,2,2,5,0,C,C,C
GP,F,17,R,GT3,T,Higher,Higher,services,services,reputation,mother,2,3,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,1,5,0,F,F,F
GP,F,17,U,GT3,T,Higher,Junior High,other,other,reputation,mother,2,3,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,3,0,A,A,A
GP,F,17,U,GT3,T,Secondary,Junior High,health,health,reputation,father,1,4,0,no,yes,no,yes,no,yes,yes,no,5,2,2,1,2,5,0,A,A,A
GP,M,19,R,LE3,T,Junior High,Primary,at_home,services,course,mother,2,3,1,no,no,no,yes,yes,yes,yes,yes,4,3,1,1,1,5,0,F,D,D
GP,M,20,U,GT3,A,Secondary,Junior High,services,other,course,other,1,1,2,no,no,no,yes,yes,yes,no,no,5,5,3,1,1,5,0,B,B,B
GP,M,19,R,GT3,T,Secondary,Secondary,other,services,reputation,father,1,2,0,no,no,no,yes,yes,yes,no,yes,4,5,3,1,2,5,0,D,D,D
GP,F,18,U,GT3,T,Primary,Higher,other,teacher,home,mother,1,2,0,yes,yes,no,no,no,yes,no,yes,3,4,4,1,2,5,2,D,D,D
GP,F,18,U,GT3,T,Junior High,Primary,services,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,2,1,2,C,C,B
GP,F,17,U,GT3,T,Junior High,Secondary,other,other,course,father,2,2,0,no,no,no,yes,yes,yes,yes,yes,4,2,1,1,1,3,2,D,C,B
GP,F,17,R,GT3,T,Higher,Higher,teacher,teacher,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,4,4,4,1,1,5,2,B,A,A
GP,F,18,U,GT3,T,Higher,Secondary,other,other,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,1,1,5,2,B,B,A
GP,F,18,U,LE3,T,Higher,Secondary,health,services,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,3,2,4,1,4,1,8,C,C,B
GP,F,17,R,GT3,T,Secondary,Higher,at_home,services,course,father,1,3,0,no,yes,no,yes,no,yes,yes,no,4,3,4,2,5,5,2,B,B,A
GP,F,18,U,GT3,T,Secondary,Secondary,at_home,other,course,father,1,2,0,no,yes,no,no,yes,yes,yes,no,4,1,4,1,1,3,8,D,C,B
GP,M,19,U,GT3,T,Higher,Junior High,health,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,yes,5,4,4,1,1,1,9,D,D,D
GP,F,18,U,GT3,T,Higher,Higher,teacher,other,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,4,3,3,5,0,C,D,C
GP,F,18,U,GT3,T,Secondary,Higher,other,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,5,4,4,1,1,1,4,D,C,B
GP,F,17,U,GT3,T,Higher,Higher,health,health,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,5,3,4,1,2,5,2,B,B,A
GP,F,17,U,GT3,A,Higher,Secondary,services,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,5,2,2,1,2,5,14,B,B,A
GP,F,17,U,LE3,A,Secondary,Secondary,services,other,home,mother,1,2,0,yes,yes,no,no,yes,yes,yes,no,5,3,3,1,1,5,0,C,C,C
GP,F,17,U,LE3,T,Junior High,Primary,other,other,home,father,1,2,0,no,no,no,yes,yes,yes,yes,no,4,2,3,2,2,2,2,D,C,B
GP,M,18,U,LE3,T,Higher,Higher,other,other,reputation,father,1,1,0,no,yes,no,no,yes,yes,yes,no,4,2,5,3,4,5,2,F,F,D
GP,F,19,U,GT3,T,Primary,Primary,other,other,course,other,3,3,0,no,no,no,yes,yes,no,no,yes,1,5,5,4,3,5,12,D,D,D
GP,F,19,U,LE3,A,Primary,Primary,other,other,course,other,3,2,2,no,yes,no,no,no,yes,yes,yes,5,3,4,1,1,4,2,F,F,F
GP,F,18,U,GT3,T,Junior High,Junior High,other,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,4,3,5,2,4,5,2,D,D,D
GP,F,17,U,GT3,T,Junior High,Junior High,other,other,course,mother,1,2,0,no,yes,no,no,yes,yes,no,yes,4,2,2,1,1,3,4,B,C,C
GP,F,17,R,LE3,T,Junior High,Junior High,services,services,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,3,3,2,2,2,3,0,D,D,D
GP,F,17,U,GT3,T,Secondary,Primary,services,services,course,father,1,3,0,no,yes,no,no,no,yes,yes,no,3,4,3,2,3,5,0,A,A,A
GP,F,17,U,LE3,T,None,Junior High,at_home,at_home,home,father,2,3,0,no,no,no,no,yes,yes,yes,no,3,3,3,2,3,2,0,B,B,B
GP,F,18,U,GT3,T,Primary,Primary,other,other,home,mother,2,3,0,no,no,no,yes,yes,yes,yes,no,4,5,5,1,2,2,0,B,B,B
GP,M,18,U,GT3,T,Higher,Higher,other,other,course,mother,1,3,0,no,no,no,yes,yes,yes,yes,no,4,3,3,2,2,3,0,C,B,C
GP,M,17,U,GT3,T,Secondary,Secondary,other,services,reputation,mother,1,1,0,no,no,no,yes,no,yes,yes,no,4,3,5,3,5,5,0,A,A,A
GP,M,17,R,GT3,T,Junior High,Junior High,services,other,course,mother,4,1,0,no,yes,no,no,yes,yes,yes,no,4,4,5,5,5,4,2,D,D,D
GP,F,17,U,GT3,T,Higher,Higher,teacher,services,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,4,4,1,3,4,0,C,C,C
GP,F,17,U,GT3,T,Higher,Higher,teacher,teacher,course,mother,2,3,0,no,yes,no,no,no,yes,yes,yes,4,3,3,1,2,4,4,B,B,B
GP,F,17,U,GT3,T,Secondary,Secondary,at_home,other,course,mother,1,1,0,no,yes,yes,yes,yes,yes,yes,no,4,2,5,2,5,5,2,D,C,D
GP,M,18,U,LE3,T,Junior High,Junior High,other,other,course,mother,1,4,0,no,yes,yes,yes,yes,yes,yes,no,4,5,5,2,4,5,0,D,D,C
GP,M,19,R,GT3,T,Secondary,Junior High,at_home,services,home,other,1,1,0,no,yes,no,no,no,yes,no,yes,5,3,4,2,2,5,0,D,D,D
GP,F,18,U,GT3,T,Junior High,Junior High,at_home,other,course,mother,4,2,0,no,no,no,yes,yes,yes,no,yes,4,2,5,1,1,2,2,D,F,D
GP,F,17,R,GT3,T,Junior High,Higher,at_home,other,course,father,1,3,0,no,yes,no,no,yes,yes,yes,yes,4,4,3,1,1,5,0,B,B,B
GP,M,18,U,GT3,T,Junior High,Junior High,other,other,reputation,mother,1,1,0,no,no,no,no,no,yes,yes,no,5,4,2,1,2,5,6,B,B,B
GP,F,18,U,GT3,T,Secondary,Secondary,services,services,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,3,4,1,1,4,8,D,D,C
GP,F,18,U,LE3,T,Junior High,Junior High,other,other,home,other,1,2,0,no,no,no,yes,no,yes,yes,yes,4,3,3,1,1,2,0,D,F,C
GP,F,18,R,GT3,T,Junior High,Junior High,at_home,other,course,mother,2,4,0,no,no,no,yes,yes,yes,no,no,4,4,4,1,1,4,6,B,C,B
GP,F,17,U,GT3,T,Secondary,Higher,services,other,course,mother,1,3,0,no,no,no,no,yes,yes,yes,no,4,4,5,1,3,5,8,D,C,B
GP,F,17,U,GT3,T,Secondary,Junior High,other,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,2,3,2,0,C,C,B
GP,F,18,U,LE3,T,Secondary,Secondary,services,services,home,mother,1,4,0,no,yes,no,no,yes,yes,yes,no,5,3,3,1,1,1,4,B,B,B
GP,F,17,R,GT3,A,Secondary,Junior High,other,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,2,3,2,0,B,B,A
GP,M,18,U,GT3,T,Higher,Higher,teacher,services,home,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,2,2,2,0,C,C,C
GP,M,18,U,LE3,T,Secondary,Higher,services,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,3,1,3,5,6,A,A,A
GP,F,17,U,GT3,A,Junior High,Junior High,at_home,at_home,home,father,1,2,0,no,yes,no,no,yes,yes,yes,yes,3,3,1,1,2,4,18,D,C,B
GP,F,18,U,GT3,T,Junior High,Secondary,at_home,other,course,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,2,3,0,D,C,B
GP,F,18,U,GT3,T,Secondary,Junior High,other,services,other,mother,1,3,0,no,no,no,no,yes,yes,yes,yes,5,4,3,2,3,1,4,B,A,A
GP,M,18,R,GT3,T,Higher,Secondary,teacher,services,course,mother,1,3,0,no,no,no,no,yes,yes,yes,yes,5,3,2,1,2,4,4,B,B,A
GP,M,18,U,GT3,T,Higher,Secondary,teacher,other,course,mother,1,3,0,no,yes,no,no,yes,yes,yes,yes,5,4,5,2,3,5,0,B,C,B
GP,F,17,U,GT3,T,Higher,Secondary,health,other,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,1,3,4,0,D,C,C
GP,F,17,U,GT3,T,Junior High,Primary,services,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,2,2,1,10,C,B,B
GP,F,17,U,GT3,T,Junior High,Primary,services,other,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,5,2,4,4,4,C,A,A
GP,F,19,U,LE3,A,Junior High,Secondary,at_home,other,home,other,2,1,1,no,no,no,no,yes,no,yes,no,2,2,3,3,4,5,16,D,D,D
GP,F,17,U,GT3,T,Secondary,Primary,other,at_home,home,mother,1,1,1,no,yes,yes,no,yes,yes,yes,yes,4,1,2,1,1,3,6,D,C,C
GP,F,21,U,LE3,T,Higher,Higher,other,other,reputation,other,1,3,2,no,no,yes,yes,yes,yes,yes,no,3,3,2,1,1,5,0,F,C,C
GP,M,18,U,LE3,T,Junior High,Junior High,services,services,reputation,mother,1,2,0,no,yes,no,yes,no,no,yes,no,4,4,4,1,3,3,11,F,D,C
GP,M,18,U,LE3,A,Secondary,Higher,other,other,reputation,other,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,5,1,4,2,9,C,B,B
GP,F,17,U,GT3,T,Junior High,Junior High,services,services,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,3,4,0,C,A,A
GP,M,17,U,LE3,A,Higher,Higher,health,other,reputation,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,4,2,1,2,4,2,C,B,B
GP,F,18,U,LE3,T,Higher,Junior High,teacher,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,2,1,1,3,0,B,A,A
GP,M,21,R,LE3,T,Primary,Primary,at_home,other,course,other,2,2,2,no,yes,no,yes,yes,no,yes,yes,5,3,3,5,2,4,21,F,D,D
GP,F,20,R,GT3,T,Primary,Primary,other,other,reputation,other,2,3,0,no,no,no,no,yes,yes,yes,yes,3,2,2,1,3,3,8,D,B,B
GP,F,19,U,GT3,T,Higher,Higher,teacher,other,home,other,1,1,1,no,yes,no,no,yes,yes,yes,yes,3,2,5,4,4,5,5,F,D,D
GP,M,17,U,LE3,A,Secondary,Junior High,other,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,4,1,2,5,10,A,A,A
GP,F,18,U,GT3,T,Secondary,Junior High,at_home,other,reputation,father,1,3,0,no,yes,no,no,yes,yes,yes,yes,4,3,4,1,2,2,5,B,A,A
GP,M,18,R,GT3,T,Junior High,Secondary,other,services,reputation,father,1,1,0,no,no,no,no,yes,yes,yes,no,3,1,3,4,5,4,13,C,B,B
GP,M,19,U,GT3,T,Junior High,Primary,other,other,reputation,mother,1,1,0,no,no,no,no,yes,yes,yes,no,5,3,4,1,4,4,10,F,D,D
GP,F,18,U,LE3,A,Junior High,Junior High,services,other,reputation,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,1,4,1,3,4,10,B,A,A
GP,F,20,U,GT3,T,Primary,None,other,other,reputation,mother,2,1,1,yes,no,no,no,yes,yes,yes,yes,5,3,1,1,1,5,5,F,D,D
GP,F,18,U,GT3,T,Secondary,Junior High,services,other,home,mother,1,2,0,no,yes,no,yes,no,yes,yes,yes,3,1,2,1,2,1,4,D,C,C
MS,F,16,U,GT3,T,Primary,Secondary,at_home,other,other,father,2,1,0,no,yes,no,no,yes,no,yes,yes,4,3,3,1,3,5,11,D,D,D
MS,F,16,R,GT3,T,Junior High,Junior High,other,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,1,5,0,C,C,C
MS,F,15,R,GT3,T,Primary,Primary,at_home,services,other,mother,1,1,1,no,yes,no,no,yes,yes,no,yes,4,1,3,1,1,2,6,D,D,D
MS,F,15,R,GT3,T,Secondary,Secondary,at_home,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,5,4,4,2,3,5,4,D,D,D
MS,F,16,R,GT3,T,Junior High,Secondary,at_home,services,course,mother,2,2,0,no,no,no,no,yes,yes,no,no,4,5,2,1,2,5,0,A,A,A
MS,F,15,R,LE3,T,Junior High,Primary,at_home,other,home,mother,2,1,0,no,no,no,no,yes,no,no,no,1,3,4,1,1,1,0,F,F,F
MS,M,16,R,LE3,A,Higher,Higher,at_home,other,home,mother,1,2,0,no,yes,no,no,yes,yes,no,no,5,3,2,1,3,2,5,D,D,D
MS,M,16,U,GT3,A,Primary,Junior High,other,other,other,mother,1,3,0,yes,no,no,no,yes,yes,yes,no,4,4,3,1,1,5,0,D,D,D
MS,F,17,R,GT3,T,Secondary,Junior High,at_home,other,course,father,1,2,1,no,no,no,no,yes,yes,no,yes,4,5,4,1,2,5,0,D,D,D
MS,F,17,R,GT3,T,Primary,Primary,other,other,other,father,1,1,1,no,yes,no,no,no,no,yes,no,5,4,4,2,2,5,0,F,F,F
MS,F,15,R,GT3,T,Higher,Higher,teacher,other,course,mother,2,1,0,no,no,no,no,yes,yes,yes,yes,1,5,1,3,5,5,0,C,B,B
MS,F,16,U,LE3,A,Junior High,Junior High,at_home,other,reputation,mother,2,4,0,no,no,no,yes,no,no,no,yes,1,2,1,1,1,1,4,D,F,D
MS,F,15,R,LE3,T,Primary,Primary,at_home,services,reputation,father,2,2,0,no,yes,no,no,yes,yes,yes,no,5,4,3,1,2,4,0,D,D,D
MS,F,15,R,LE3,T,Primary,Primary,other,services,course,mother,2,1,1,no,yes,no,no,yes,yes,yes,yes,4,4,3,1,2,2,4,F,F,F
MS,F,16,R,GT3,T,None,Junior High,other,other,other,mother,2,1,0,no,yes,no,yes,yes,yes,no,no,3,2,3,1,2,2,0,C,D,C
MS,F,17,R,GT3,T,Junior High,Secondary,other,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,5,5,5,1,3,3,2,D,D,C
MS,F,15,R,GT3,T,Secondary,Secondary,other,services,course,father,2,1,0,no,no,no,no,no,yes,yes,no,4,1,3,1,1,4,0,B,A,A
MS,M,16,U,GT3,T,Primary,Primary,at_home,services,home,mother,2,2,0,no,yes,no,yes,yes,yes,no,yes,5,4,5,4,5,3,0,F,F,F
MS,M,17,U,GT3,T,Primary,Primary,other,other,home,mother,1,2,0,no,no,yes,no,no,yes,yes,no,4,4,3,2,4,5,4,F,F,F
MS,M,15,R,LE3,T,Higher,Primary,health,services,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,2,2,0,C,C,B
MS,M,15,R,LE3,T,Higher,Primary,health,services,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,2,2,7,F,F,F
MS,M,16,R,GT3,T,Secondary,Higher,other,health,other,mother,3,2,0,no,no,no,no,no,yes,no,no,3,4,5,1,2,5,4,F,D,D
MS,M,15,R,GT3,T,Primary,Primary,other,other,course,mother,4,2,0,no,yes,no,yes,yes,yes,no,yes,5,4,5,2,4,4,8,F,F,F
MS,M,15,U,LE3,T,Secondary,Secondary,at_home,at_home,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,5,0,D,D,D
MS,M,17,R,GT3,T,Junior High,Primary,other,other,other,mother,3,1,0,no,no,no,yes,yes,no,no,yes,5,5,5,5,5,3,8,F,D,F
MS,F,16,R,GT3,T,Higher,Higher,teacher,teacher,course,mother,2,3,0,no,no,no,yes,yes,yes,yes,yes,4,2,2,1,1,4,6,A,A,A
MS,F,15,R,GT3,T,Primary,Junior High,other,services,course,mother,2,1,0,no,no,no,no,yes,yes,no,no,5,1,2,1,1,1,3,D,C,C
MS,F,16,R,GT3,T,Junior High,Secondary,other,services,course,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,4,5,4,1,2,1,2,B,B,B
MS,M,16,R,GT3,T,Primary,Junior High,other,other,course,father,2,2,0,no,no,no,no,yes,yes,no,no,4,3,3,1,1,5,0,D,D,D
MS,F,16,R,GT3,T,Junior High,Junior High,other,other,course,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,4,4,5,1,1,4,4,F,D,D
MS,F,16,U,GT3,T,Primary,Junior High,other,services,course,mother,1,3,1,no,yes,no,no,yes,yes,no,no,1,3,2,1,2,4,0,D,F,F
MS,F,16,U,GT3,T,Primary,Junior High,other,services,course,mother,1,3,1,no,yes,no,no,yes,yes,no,no,1,3,2,1,2,4,3,F,F,F
MS,F,15,U,GT3,T,Junior High,Primary,at_home,other,home,mother,1,2,0,yes,yes,no,no,no,yes,yes,no,4,4,2,3,3,2,0,F,D,F
MS,F,16,U,GT3,T,Primary,Primary,at_home,other,course,father,1,2,0,no,yes,no,no,no,yes,no,yes,5,4,3,2,1,2,0,C,B,B
MS,M,17,R,LE3,T,Primary,Junior High,at_home,services,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,5,5,5,5,3,4,D,D,D
MS,F,16,R,GT3,T,Primary,Primary,other,other,home,father,4,4,0,no,yes,no,no,no,yes,yes,no,4,3,2,1,1,1,0,C,D,C
MS,F,16,R,GT3,T,Primary,Primary,at_home,other,other,father,4,3,0,yes,yes,no,no,yes,yes,no,no,4,4,3,1,1,5,2,D,F,D
MS,F,15,R,GT3,T,Primary,Primary,at_home,other,home,father,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,2,1,D,D,D
MS,F,16,R,GT3,T,Primary,Primary,at_home,other,other,mother,2,1,0,no,no,no,yes,yes,yes,yes,yes,4,2,2,4,3,2,0,C,C,B
MS,F,15,R,GT3,T,Primary,Primary,at_home,at_home,course,father,3,2,0,no,yes,no,no,yes,yes,no,no,4,2,1,1,2,2,0,C,B,B
MS,F,15,R,LE3,T,Junior High,Junior High,other,other,other,father,1,3,0,yes,yes,no,no,yes,yes,no,no,4,4,3,2,2,5,2,B,D,C
MS,M,16,R,GT3,T,Primary,Primary,at_home,other,other,father,2,1,0,no,no,no,yes,yes,yes,no,no,3,4,4,3,4,5,6,D,D,D
MS,F,18,U,GT3,T,Primary,Junior High,other,other,course,father,1,2,1,no,yes,no,yes,yes,yes,yes,yes,3,4,4,2,3,5,9,F,F,F
MS,M,15,U,GT3,T,Secondary,Primary,other,services,home,mother,2,1,0,no,yes,no,no,yes,yes,no,no,3,2,3,1,3,4,0,D,F,D
MS,F,16,R,GT3,T,Junior High,Junior High,other,services,course,father,3,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,1,2,1,B,C,B
MS,M,15,U,GT3,T,Junior High,Junior High,health,other,reputation,mother,3,1,0,no,no,no,no,yes,yes,no,no,4,3,3,1,2,4,1,C,C,C
MS,M,16,U,GT3,T,Higher,Higher,other,teacher,course,father,1,2,0,no,yes,no,yes,yes,yes,no,yes,4,3,1,1,1,3,0,C,C,C
MS,F,15,R,GT3,T,Secondary,Secondary,services,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,5,4,1,1,1,4,C,C,C
MS,F,16,R,GT3,T,Junior High,Junior High,at_home,other,course,mother,2,2,1,no,yes,no,yes,no,yes,no,no,4,4,4,2,3,5,2,C,D,C
MS,F,16,R,LE3,T,Junior High,Junior High,other,other,home,father,3,1,0,no,yes,no,yes,yes,yes,no,yes,4,3,2,1,1,4,0,B,B,A
MS,M,16,U,LE3,T,Junior High,Primary,at_home,services,course,mother,2,1,0,no,yes,no,yes,yes,yes,yes,no,2,4,3,2,3,4,4,D,F,D
MS,M,15,R,LE3,T,Primary,Secondary,at_home,other,reputation,father,3,1,0,no,yes,no,yes,yes,yes,yes,no,4,2,4,3,5,3,2,D,D,D
MS,F,15,U,GT3,T,Junior High,Junior High,other,services,course,mother,2,3,0,no,yes,no,yes,yes,yes,no,no,5,3,2,1,1,4,0,C,C,B
MS,F,16,R,LE3,T,Junior High,Primary,other,other,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,5,4,3,1,1,5,2,D,F,F
MS,M,15,U,GT3,T,Secondary,Secondary,services,services,course,father,2,1,0,no,yes,no,yes,no,yes,yes,no,4,3,3,2,4,3,11,C,D,D
MS,F,16,R,GT3,T,Primary,Primary,at_home,other,course,father,2,2,3,yes,yes,no,no,yes,yes,no,no,3,4,3,1,1,1,0,F,F,F
MS,F,17,U,GT3,T,Junior High,Junior High,other,at_home,course,mother,1,1,0,no,yes,no,yes,yes,no,no,no,4,5,3,1,1,5,4,F,F,D
MS,F,19,U,GT3,T,Junior High,Secondary,at_home,services,course,other,1,1,1,no,no,no,no,yes,no,yes,yes,4,4,4,1,1,2,0,F,F,D
MS,F,17,R,GT3,T,Junior High,Primary,at_home,other,course,mother,3,1,0,no,yes,no,yes,yes,no,no,yes,5,5,3,1,1,3,2,F,D,D
MS,F,15,R,LE3,T,Primary,Primary,at_home,other,course,mother,2,1,0,no,yes,no,no,yes,no,no,yes,5,2,1,1,3,4,0,F,D,F
MS,F,16,R,GT3,T,Junior High,Junior High,other,other,course,father,3,2,0,no,yes,no,no,yes,no,yes,no,3,4,5,1,2,1,1,F,D,D
MS,F,16,U,LE3,A,Junior High,Junior High,other,other,home,mother,1,1,0,no,yes,no,no,yes,no,no,no,4,3,4,1,2,1,6,F,F,F
MS,F,17,R,GT3,T,Junior High,Junior High,at_home,other,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,3,5,1,2,4,0,D,D,D
MS,F,16,U,GT3,T,Junior High,Junior High,other,services,course,father,1,1,1,no,yes,yes,yes,no,yes,yes,no,4,4,3,1,4,3,1,F,D,D
MS,F,18,R,LE3,A,Secondary,Junior High,other,other,course,other,2,3,2,no,yes,no,no,no,no,no,yes,3,3,2,1,1,2,6,F,F,D
MS,F,19,U,GT3,T,Primary,Primary,at_home,services,course,mother,1,3,1,no,no,no,yes,yes,no,no,yes,5,3,1,1,1,3,6,F,F,F
MS,M,18,R,GT3,T,Primary,Primary,other,other,home,mother,2,1,1,no,no,no,yes,yes,no,yes,no,4,4,3,3,4,4,0,F,F,D
MS,F,18,R,GT3,T,Primary,Primary,at_home,at_home,course,mother,2,1,1,no,no,no,no,no,no,yes,yes,3,2,3,1,1,2,4,F,D,D
MS,F,19,U,GT3,T,Primary,Primary,other,other,course,other,2,2,1,no,yes,no,no,yes,yes,yes,yes,1,1,4,4,1,1,12,F,F,F
MS,F,16,R,GT3,A,Junior High,Junior High,health,other,course,mother,1,2,0,no,no,no,no,no,yes,no,yes,3,3,2,1,1,3,2,F,D,D
MS,F,17,U,GT3,T,None,Primary,other,at_home,course,father,2,1,0,no,no,no,yes,no,yes,no,no,2,4,4,3,5,5,5,F,F,D
MS,F,16,R,LE3,T,Primary,Junior High,at_home,other,course,mother,1,2,0,no,no,no,yes,yes,no,yes,no,4,4,5,1,3,3,0,F,F,F
MS,F,16,U,GT3,T,Secondary,Secondary,other,other,reputation,mother,1,1,0,no,no,no,yes,yes,no,yes,yes,4,5,4,1,1,4,0,B,C,C
MS,F,16,R,LE3,T,Primary,Primary,services,services,home,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,4,4,4,2,2,4,2,B,B,B
MS,M,17,U,GT3,T,Secondary,Secondary,services,at_home,course,mother,2,4,1,no,yes,yes,yes,yes,yes,no,no,5,4,5,3,4,5,0,D,D,D
MS,F,16,U,GT3,T,Junior High,Primary,other,services,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,1,0,B,C,B
MS,F,16,U,GT3,T,Junior High,Junior High,services,other,course,mother,1,1,0,no,yes,yes,yes,yes,yes,no,yes,4,2,5,1,2,5,0,A,A,A
MS,M,17,U,GT3,T,Primary,Junior High,other,other,course,father,1,1,1,no,yes,no,yes,yes,no,yes,yes,5,3,5,5,5,1,12,F,F,F
MS,M,16,U,LE3,T,Higher,Secondary,other,other,course,father,1,1,0,no,no,no,yes,yes,yes,yes,no,4,2,5,1,5,5,8,B,C,C
MS,M,17,R,LE3,T,Junior High,Junior High,services,services,other,mother,3,4,1,no,yes,no,no,yes,yes,no,no,1,3,5,3,5,3,2,D,F,F
MS,F,16,U,GT3,T,Primary,Primary,other,other,course,other,1,4,0,yes,yes,no,yes,yes,yes,yes,no,2,2,1,1,1,5,0,B,B,B
MS,F,19,U,LE3,T,Junior High,Junior High,other,other,home,mother,1,3,0,no,no,no,no,yes,yes,yes,yes,5,4,5,1,1,1,0,C,C,C
MS,F,17,R,GT3,T,Primary,Primary,at_home,other,reputation,mother,2,1,0,no,yes,no,yes,no,yes,yes,yes,4,4,5,1,2,5,0,D,D,D
MS,F,20,U,GT3,T,Secondary,Secondary,at_home,services,other,mother,2,2,1,no,no,no,yes,yes,yes,yes,yes,3,3,4,2,4,3,8,D,F,D
MS,F,17,U,LE3,T,Primary,Primary,other,services,course,father,1,3,0,no,yes,no,no,yes,yes,no,yes,4,3,3,1,1,3,0,D,D,D
MS,M,17,R,GT3,T,Junior High,Junior High,other,other,course,mother,3,1,1,no,yes,no,no,no,yes,yes,no,4,4,5,1,2,5,0,D,F,F
MS,F,16,R,LE3,T,Primary,Primary,at_home,other,course,father,3,2,0,no,yes,no,no,yes,yes,no,no,5,3,2,1,1,1,0,A,A,A
MS,F,17,R,GT3,T,Junior High,Junior High,other,other,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,no,no,5,3,2,1,1,1,0,B,A,A
MS,F,17,U,GT3,A,Primary,None,other,other,other,mother,2,2,0,no,no,no,no,yes,yes,yes,yes,4,4,5,1,1,4,1,D,F,D
MS,F,18,R,GT3,T,Primary,Primary,at_home,other,other,mother,1,2,1,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,1,5,9,F,F,F
MS,F,16,U,GT3,T,Secondary,Primary,other,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,3,1,3,1,3,1,0,F,F,F
MS,F,16,U,GT3,T,Secondary,Junior High,services,at_home,course,mother,1,1,0,no,no,no,no,yes,yes,yes,no,3,1,3,1,4,3,2,F,F,F
MS,F,18,U,LE3,T,Primary,Primary,other,at_home,reputation,mother,2,2,0,yes,no,no,no,yes,yes,no,no,2,3,5,1,4,3,8,F,F,D
